,Unnamed: 0,File Name,Candidate,Sentence,Propaganda Segments,Loaded_Language,"Name_Calling,Labeling",Repetition,"Exaggeration,Minimisation",Doubt,Appeal_to_fear-prejudice,Flag-Waving,Causal_Oversimplification,Slogans,Appeal_to_Authority,Black-and-White_Fallacy,Thought-terminating Cliches,"Whataboutism,Straw_Men,Red_Herring","Obfuscation,Intentional_Vagueness,Confusion","Bandwagon,Reductio_ad_hitlerum",Num Prop,Thought-terminating_Cliches,Content_Category
4801,4801,DT_tweets_419_3.txt,DT,"Does anyone know that Crooked Hillary who tried so hard was unable to pass the Bar Exams in Washington D.C. She was forced to go elsewhere
","Crooked Hillary: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4802,4802,DT_tweets_41_3.txt,DT,"So sad that @CNN and many others refused to show the massive crowd at the arena yesterday in Oklahoma. Dishonest reporting!
","Dishonest reporting: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4803,4803,DT_tweets_441_6.txt,DT,"2016-09-10 12:30:40 @Stvzbnk: Just Watched @tonyschwartz. Obviously Tony is a Total Whack Job @realDonaldTrump
","a Total Whack Job: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4804,4804,DT_tweets_455_14.txt,DT,"2016-09-17 23:14:58 Never met but never liked dopey Robert Gates. Look at the mess the U.S. is in. Always speaks badly of his many bosses including Obama.
",Look at the mess the U.S. is in: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,tweet
4805,4805,DT_tweets_458_7.txt,DT,"2016-09-19 16:53:42 Hillary Clintons weakness while she was Secretary of State has emboldened terrorists all over the world..cont:
",Hillary Clintons weakness while she was Secretary of State has emboldened terrorists all over the world: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,tweet
4806,4806,DT_tweets_478_2.txt,DT,"Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians HRC is not with you.
",nasty: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4807,4807,DT_tweets_487_1.txt,DT,"Wow @CNN is so negative. Their panel is a joke biased and very dumb. Im turning to @FoxNews where we get a fair shake! Mike will do great
",Their panel is a joke biased and very dumb: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4808,4808,DT_tweets_487_26.txt,DT,"RT @TeamTrump:   & @timkaine think youre #Deplorables & #BasementDwellers. @realDonaldTrump & @mike_pence think youre PATR…
","Deplorables & #BasementDwellers: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4809,4809,DT_tweets_487_27.txt,DT,"RT @TeamTrump: Obama-Clinton FAILED foreign policy:-Bad nuclear deal-Ransom payment to leading state sponsor of terror-Sharing classifie…
",FAILED: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4810,4810,DT_tweets_487_32.txt,DT,"RT @TeamTrump: RT if you agree - @HillaryClinton & @timkaine are WRONG for America! #VPDebate #MAGA
",WRONG for America: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,tweet
4811,4811,DT_tweets_487_33.txt,DT,"RT @mike_pence: History teaches us that weakness arouses evil. America needs to be strong on the world stage. #VPDebate  …
",History teaches us that weakness arouses evil. America needs to be strong on the world stage: Appeal_to_fear-prejudice,,,,,,1.0,,,,,,,,,,1.0,,tweet
4812,4812,DT_tweets_492_13.txt,DT,"ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates
",Why did five of your staffers need FBI IMMUNITY: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
4813,4813,DT_tweets_504_3.txt,DT,"Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!
","boring and unfunny show: Loaded_Language, ""stinks"": Loaded_Language, ""Media rigging election"": Loaded_Language",3.0,,,,,,,,,,,,,,,3.0,,tweet
4814,4814,DT_tweets_505_19.txt,DT,"Yet more evidence of a media-rigged election:
","a media-rigged election: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4815,4815,DT_tweets_509_19.txt,DT,"Over 250000 to Lose Health Insurance in Battleground North Carolina Due to #Obamacare
","Battleground: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4816,4816,DT_tweets_511_44.txt,DT,"Crooked @HillaryClintons foundation is a CRIMINAL ENTERPRISE. Time to #DrainTheSwamp!   #BigLeagueTruth #Debate
",Crooked @HillaryClintons foundation is a CRIMINAL ENTERPRISE. Time to #DrainTheSwamp: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4817,4817,DT_tweets_511_50.txt,DT,"Bernie Sanders on HRC: Bad Judgement. John Podesta on HRC: Bad Instincts. #BigLeagueTruth #Debate
","Bad Judgement: Loaded_Language, ""Bad Instincts"": Loaded_Language",2.0,,,,,,,,,,,,,,,2.0,,tweet
4818,4818,DT_tweets_511_78.txt,DT,"Want access to Crooked Hillary? Dont forget - its going to cost you!#DrainTheSwamp #PayToPlay
","Crooked: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4819,4819,DT_tweets_511_79.txt,DT,"On behalf of the entire family we would truly be honored to have your vote! Lets #MakeAmericaGreatAgain #EarlyVote
",Lets #MakeAmericaGreatAgain: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4820,4820,DT_tweets_511_86.txt,DT,"In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR…
",disastrous #Obamacare: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4821,4821,DT_tweets_519_6.txt,DT,"Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!
",Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
4822,4822,DT_tweets_533_8.txt,DT,"Kept me out of jail: Top DOJ official involved in Clinton probe represented her campaign chairman:
",Kept me out of jail: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4823,4823,DT_tweets_541_3.txt,DT,"Thank you Reno Nevada. NOTHING will stop us in our quest to MAKE AMERICA SAFE AND GREAT AGAIN! #AmericaFirst…
","NOTHING will stop us: Exaggeration,Minimisation, ""to MAKE AMERICA SAFE AND GREAT AGAIN"": Slogans, ""AmericaFirst"": Slogans",,,,1.0,,,,,,,,,,,,3.0,,tweet
4824,4824,DT_tweets_62_14.txt,DT,"So nice to get an endorsement from the founder and owner of Pizza Ranch in Iowa! A great guy and great places! #CaucusForTrump
","A great guy: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4825,4825,DT_tweets_63_4.txt,DT,"RT @kevcirilli: CEDAR RAPIDS --TRUMP\S DAUGHT IVANKA:I can just say without equivocation my father will make America great again.
",my father will make America great again: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4826,4826,DT_tweets_98_2.txt,DT,"We will MAKE AMERICA SAFE & GREAT AGAIN! #Trump2016 #VoteTrumpSC
",We will MAKE AMERICA SAFE & GREAT AGAIN: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4827,4827,HC_remarks_443.txt,HC,And it doesnt get any better than being here with our most amazing First Lady Michelle Obama,"it doesnt get any better: Repetition, ""most amazing"": Exaggeration,Minimisation",,,1.0,,,,,,,,,,,,,2.0,,remarks
4828,4828,HC_remarks_443.txt,HC,"I will never forget being here with the legendary Maya Angelou one of the most powerful voices our country has ever heard.n"" ""So I couldnt think of a better place to come back to with another woman whose voice we need now more than ever","""one of the most powerful voices our country has ever heard.n"""""": Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4829,4829,HC_remarks_443.txt,HC,I want to say what I think is obvious but cant be said enough and that is this may be one of the most if not the most important election of our lifetimes no matter our age,"one of the most if not the most important election of our lifetimes: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4830,4830,HC_remarks_443.txt,HC,"So we have a lot of work to do.n"" ""And I dont mean just in the presidential race","""we have a lot of work to do.n"""""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,remarks
4831,4831,HC_remarks_443.txt,HC,He will always put the people of North Carolina first,always put the people of: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
4832,4832,HC_remarks_443.txt,HC,And he will repeal HB2 – because he knows that discrimination is wrong,"""he knows that discrimination is wrong Its bad for business and its against North Carolinas values.n"""""": Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4833,4833,HC_remarks_443.txt,HC,"Its bad for business and its against North Carolinas values.n"" ""And lets send Deborah Ross to the United States Senate","bad for business: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4834,4834,HC_remarks_443.txt,HC,And if you care about this sacred right and want to make sure our leaders of both parties do their part to protect and strengthen it -- not chip away at it youve got to vote in this election,"sacred: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4835,4835,HC_remarks_443.txt,HC,If you believe that America should stand with those who served because they served us then youve got to vote,If you believe that America should stand with those who served because they served us then youve got to vote: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,remarks
4836,4836,HC_remarks_443.txt,HC,"And so when you think about yourselves your families people you know whove worn the uniform of our country the best way to make clear that we respect the military and we will do everything we can to make sure they and their families have what they need as they sacrificed for us is to show up and vote.n"" ""And climate change is at stake",our country: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,remarks
4837,4837,HC_remarks_443.txt,HC,"If you believe in science right? And you know that climate change is real and demands action right now – youve got to show up and vote in this election.n"" ""Immigration is at stake","climate change is real: Appeal_to_fear-prejudice, """"""""Immigration is at stake If you believe that we need to fix our broken system keep families together and give people who love America"""": Flag-Waving",,,,,,1.0,,,,,,,,,,2.0,,remarks
4838,4838,HC_remarks_443.txt,HC,"If you believe that we need to fix our broken system keep families together and give people who love America a path to citizenship – youve got to vote.n"" ""And marriage equality is at stake too","""""""And marriage equality is at stake too If you believe everyone deserves to be treated equally in America no matter who they are or who they"": Flag-Waving",,,,,,,1.0,,,,,,,,,1.0,,remarks
4839,4839,HC_remarks_443.txt,HC,"If you believe everyone deserves to be treated equally in America no matter who they are or who they love – then youve got to turn out and vote in this election.n"" ""Good jobs that pay good wages are at stake","If you believe everyone deserves to be treated equally in America no matter who they are or who they love: Flag-Waving, """"then youve got to turn out and vote in this election.n"""""""": Appeal_to_fear-prejudice",,,,,,,1.0,,,,,,,,,2.0,,remarks
4840,4840,HC_remarks_443.txt,HC,"If you believe that then youve got to come out and vote.n"" ""And particularly for all of the students here affordable college education is at stake","""If you believe that then youve got to come out and vote.n"""""": Appeal_to_fear-prejudice",,,,,,1.0,,,,,,,,,,1.0,,remarks
4841,4841,HC_remarks_443.txt,HC,And I want to thank our First Lady for her eloquent powerful defense of that basic value,eloquent powerful: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,remarks
4842,4842,HC_remarks_443.txt,HC,So I think youre getting the idea here that I think everything we care about is at stake in this election,"everything we care about is: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4843,4843,HC_remarks_443.txt,HC,"She has encouraged more young people to go to college and follow your dreams and she has supported Americas military families who serve and sacrifice as well for our country.n"" ""Now it hasnt been all hard work","""our country.n"""""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,remarks
4844,4844,HC_remarks_443.txt,HC,"Now she also planted an amazing vegetable garden at the White House – and I can promise you if I win I will take good care of it Michelle.n"" ""And boy – thank you! Boy didnt she dazzle the world with that wise and beautiful speech at the Democratic National Convention this summer?n"" ""And I have now I have now stood on the debate stage for four and a half hours with Donald Trump and if you see any of those debates well that has proved once and for all that I have the stamina to be President and Commander in Chief","boy – thank you: Repetition, ""Boy"": Loaded_Language, ""boy – thank you"": Loaded_Language, ""Boy didnt she dazzle the world with that wise and beautiful speech"": Exaggeration,Minimisation",,,1.0,,,,,,,,,,,,,4.0,,remarks
4845,4845,HC_remarks_443.txt,HC,"But there were times during those three debates the loop running in my head was what Michelle said at the convention right? When they go low we go high.n"" And on top of all that just by being herself every day never missing an opportunity to honor her parents for the hard work and sacrifice that set her on her way she has shown every little girl and boy in America that there are no limits to what they can achieve if they work hard and do right and believe in themselves.n Seriously – is there anyone more inspiring than Michelle Obama?n ""And maybe maybe its especially meaningful to me because I do know something about being First Lady of the United States and Im going to state the obvious","every little girl and boy in America: Exaggeration,Minimisation, ""there are no limits to what they can achieve if they work hard and do right and believe in themselves.n"": Exaggeration,Minimisation, """"is there anyone more inspiring than Michelle Obama?n is there anyone more inspiring than Michelle Obama?n """""""": Exaggeration,Minimisation",,,,3.0,,,,,,,,,,,,3.0,,remarks
4846,4846,HC_remarks_443.txt,HC,And shes handled them with pure grace,"pure grace By any standard: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4847,4847,HC_remarks_443.txt,HC,"By any standard she has been an outstanding First Lady who has made us all so proud.n"" And she and the President she and the President have been such wonderful friends to me and my family","""such wonderful friends to me and my family It has just meant the world the world to me it really has.n """""": Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4848,4848,HC_remarks_443.txt,HC,"It has just meant the world the world to me it really has.n ""I want to say just one thing about the First Ladys work","""It has just meant the world the world to me it really has.n """""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,remarks
